date,AAPL,AAL,AMZN,IBM,PFE,ANTM,WMT
2008-01-07,177.64,12.23,88.82,100.05,23.23,89.28,46.56
2008-01-04,180.05,12.41,88.79,101.13,22.83,87.57,45.72
2008-01-03,194.93,12.72,95.21,104.9,23.18,88.0,46.38
2008-01-02,194.84,13.32,96.25,104.69,22.91,87.0,46.9
2007-12-31,198.08,14.71,92.64,108.1,22.73,87.73,47.53
2007-12-28,199.83,14.71,94.45,110.09,22.9,88.1,48.08
2007-12-27,198.57,15.18,94.25,109.6,22.92,87.74,47.77
2007-12-26,198.95,15.72,92.85,111.56,23.2,89.57,48.38
2007-12-24,198.8,15.98,91.01,111.65,23.33,89.72,48.74
2007-12-21,193.91,15.4,91.26,111.05,23.24,89.46,48.21
2007-12-20,187.21,15.5,90.58,108.84,23.22,88.49,47.85
2007-12-19,183.12,15.44,89.38,107.14,23.27,86.57,48.08
2007-12-18,182.98,14.81,86.89,106.31,23.37,86.13,48.24
2007-12-17,184.4,14.76,85.09,104.53,22.97,84.96,47.83
2007-12-14,190.39,15.66,89.08,105.77,23.1,86.16,47.63
2007-12-13,191.83,15.74,92.4,108.18,23.64,86.63,48.33
2007-12-12,190.86,15.31,91.28,108.47,23.81,84.75,48.23
2007-12-11,188.5404,17.59,90.75,106.99,23.83,84.92,49.03
2007-12-10,194.21,18.76,93.02,109.39,24.37,85.78,49.43
2007-12-07,194.3,18.25,94.31,108.86,24.4,85.97,49.02
2007-12-06,189.9528,17.54,94.21,109.7,24.17,86.11,49.27
2007-12-05,185.5,18.04,93.19,108.16,23.98,84.47,48.9
2007-12-04,179.81,19.62,94.41,106.63,23.47,83.86,48.19
2007-12-03,178.86,19.93,90.91,105.83,23.55,84.24,47.87
2007-11-30,182.22,20.77,90.56,105.18,23.76,84.21,47.9
2007-11-29,184.29,20.06,89.15,107.5,23.6,84.3,47.54
2007-11-28,180.22,20.97,90.3,107.37,23.44,83.78,47.23
2007-11-27,174.81,19.51,85.59,103.83,22.88,83.63,45.83
2007-11-26,172.5419,19.55,81.3035,101.97,22.3,82.15,45.03
2007-11-23,171.54,20.35,81.43,104.05,22.98,81.76,45.73
2007-11-21,168.46,19.94,79.76,102.22,22.35,81.27,44.86
2007-11-20,168.85,19.22,80.39,103.42,22.72,82.21,45.5
2007-11-19,163.95,20.61,79.18,102.22,22.71,81.99,45.47
2007-11-16,166.39,22.41,78.6,104.79,23.39,81.63,46.34
2007-11-15,164.3,23.23,77.85,103.6,23.29,81.16,46.2
2007-11-14,166.11,23.48,78.51,103.44,23.61,81.6,46.51
2007-11-13,169.96,23.41,79.86,105.27,23.55,81.59,45.97
2007-11-12,153.76,22.03,77.0,101.45,23.02,80.9,43.32
2007-11-09,165.37,21.03,78.89,100.2542,22.83,79.9,42.9
2007-11-08,175.4663,22.04,83.58,106.11,23.11,79.03,43.62
2007-11-07,186.2999,22.6,87.0438,111.08,23.32,78.05,43.93
2007-11-06,191.79,23.08,87.27,113.17,23.93,79.01,44.29
2007-11-05,186.18,25.15,84.37,113.4,23.67,78.72,44.03
2007-11-02,187.87,25.88,85.98,114.59,23.67,78.31,44.19
2007-11-01,187.44,26.84,87.65,113.65,23.95,78.06,44.03
2007-10-31,189.95,27.66,89.15,116.12,24.61,79.23,45.21
2007-10-30,187.0,28.47,88.24,114.12,24.45,79.02,45.37
2007-10-29,185.09,27.07,90.1,114.8,24.51,79.08,45.01
2007-10-26,184.7,27.35,90.0,113.73,24.31,78.7,44.64
2007-10-25,182.78,27.39,88.21,112.81,24.29,78.64,43.88
2007-10-24,185.93,28.74,88.73,112.95,23.98,78.34,43.87
2007-10-23,186.16,28.67,100.82,114.68,24.05,79.48,43.93
2007-10-22,174.36,26.5,91.29,113.37,24.02,78.69,45.25
2007-10-19,170.42,26.38,89.76,112.28,24.07,78.78,44.98
2007-10-18,173.5,27.72,89.85,114.8,24.54,79.66,45.89
2007-10-17,172.75,28.81,90.55,115.78,24.55,78.89,45.99
2007-10-16,169.58,28.79,89.53,119.6,24.63,78.49,45.86
2007-10-15,166.98,28.2,90.53,118.03,25.0,78.96,46.45
2007-10-12,167.2537,30.15,92.37,117.81,25.26,79.59,47.06
2007-10-11,162.23,29.15,89.34,118.05,25.45,78.56,46.9
2007-10-10,166.79,30.8,94.66,118.62,25.54,80.14,45.59
2007-10-09,167.86,31.53,95.3237,118.3,25.54,79.65,45.21
2007-10-08,167.91,30.57,95.85,117.77,25.45,78.91,45.27
2007-10-05,161.4499,30.01,93.43,116.3,25.58,78.46,45.37
2007-10-04,156.24,29.51,92.26,115.69,25.3,78.32,45.0
2007-10-03,157.9201,29.04,92.455,116.4,25.08,76.56,45.13
2007-10-02,158.45,28.65,92.36,118.36,24.94,77.43,44.87
2007-10-01,156.339,27.46,93.41,119.03,24.85,78.95,44.47
2007-09-28,153.47,26.25,93.15,117.8,24.43,78.92,43.65
2007-09-27,154.5,26.5,93.38,117.71,24.75,79.65,43.61
2007-09-26,152.77,26.9,93.43,117.3,24.58,79.56,43.3
2007-09-25,153.18,26.6,93.4799,116.51,24.24,80.66,43.16
2007-09-24,148.28,25.98,92.59,116.25,24.42,80.73,43.97
2007-09-21,144.15,29.39,91.3,116.78,24.59,79.89,44.23
2007-09-20,140.31,29.76,89.65,116.86,24.52,79.17,44.32
2007-09-19,140.7699,30.46,89.0,116.67,24.88,79.92,44.75
2007-09-18,140.92,29.79,88.75,116.63,24.54,80.67,44.44
2007-09-17,138.41,29.16,86.91,114.52,24.13,79.06,43.32
2007-09-14,138.81,30.08,87.77,115.13,24.29,79.32,43.32
2007-09-13,137.2,29.9,87.26,115.95,24.23,79.58,43.06
2007-09-12,136.85,29.89,87.3,116.0,24.19,79.23,42.71
2007-09-11,135.49,31.15,86.28,117.35,24.19,79.72,42.94
2007-09-10,136.71,29.51,83.34,115.8,23.96,79.24,42.27
2007-09-07,131.77,29.81,84.52,115.55,24.25,79.06,42.39
2007-09-06,135.01,31.14,86.21,117.62,24.62,79.76,42.76
2007-09-05,136.76,31.57,83.75,117.88,24.71,81.0,42.45
2007-09-04,144.16,32.56,82.7,118.19,25.08,81.68,43.3
2007-08-31,138.48,30.95,79.91,116.69,24.84,80.59,43.63
2007-08-30,136.25,30.16,78.68,115.37,24.55,79.67,43.32
2007-08-29,134.08,29.84,79.05,114.57,24.67,79.15,44.19
2007-08-28,126.82,28.7,76.22,112.0,24.47,78.0,43.4
2007-08-27,132.25,29.78,78.65,113.44,24.76,78.09,43.82
2007-08-24,135.3,30.72,79.25,113.24,24.74,78.18,43.74
2007-08-23,131.07,29.62,77.3,111.45,24.62,77.37,43.17
2007-08-22,132.51,30.57,78.5,110.0,24.65,77.44,43.75
2007-08-21,127.57,28.51,77.49,109.04,24.24,77.62,43.7
2007-08-20,122.22,26.66,74.7,109.22,24.17,79.05,43.59
2007-08-17,122.06,26.31,75.02,110.9,23.94,79.55,43.49
2007-08-16,117.05,26.91,72.79,109.69,23.39,78.04,43.5
2007-08-15,119.9,25.59,72.38,111.23,23.53,78.39,43.28
2007-08-14,124.03,28.72,73.45,112.05,23.58,76.97,43.82
2007-08-13,127.79,29.46,74.87,112.71,23.89,77.77,46.17
2007-08-10,125.0,28.98,74.7801,112.64,23.99,77.02,46.07
2007-08-09,126.39,29.15,74.11,110.73,24.14,75.78,46.45
2007-08-08,134.01,31.39,77.78,112.98,24.61,77.31,48.42
2007-08-07,135.0301,31.27,79.14,113.53,24.35,76.89,47.06
2007-08-06,135.25,30.0,79.0,113.89,24.11,76.3,47.02
2007-08-03,131.8499,31.14,76.7999,111.89,23.51,75.05,45.52
2007-08-02,136.49,30.7,79.71,113.23,23.85,75.84,46.73
2007-08-01,135.0,30.44,77.31,112.04,23.63,74.45,46.22
2007-07-31,131.76,31.01,78.54,110.65,23.51,75.12,45.95
2007-07-30,141.43,32.68,82.7,114.52,23.76,75.5,46.21
2007-07-27,143.85,33.48,84.0399,115.62,23.79,75.93,45.94
2007-07-26,146.0,34.57,84.01,116.53,24.15,78.15,46.82
2007-07-25,137.26,34.84,86.1799,118.1,24.78,79.99,47.87
2007-07-24,134.8899,35.28,69.25,116.17,24.89,82.17,48.02
2007-07-23,143.7,34.5,71.74,116.38,25.03,81.59,48.11
2007-07-20,143.75,34.71,71.63,114.81,24.9,81.2,48.06
2007-07-19,140.0,36.0,73.35,115.86,24.99,81.85,48.79
2007-07-18,138.12,34.91,73.32,111.08,25.13,83.07,48.04
2007-07-17,138.9099,35.3,73.79,110.77,25.96,81.95,48.35
2007-07-16,138.1,34.96,73.69,109.66,26.08,82.01,48.94
2007-07-13,137.73,34.1,75.1,108.6,25.91,81.78,49.15
2007-07-12,134.0699,34.93,72.79,109.28,25.98,82.23,48.83
2007-07-11,132.39,34.73,70.73,109.1,25.45,81.0,47.68
2007-07-10,132.35,33.83,70.28,108.63,25.58,80.44,47.58
2007-07-09,130.3301,35.86,72.0699,108.97,25.88,81.52,48.5
2007-07-06,132.3,34.62,68.97,109.03,25.92,82.23,48.39
2007-07-05,132.75,33.82,68.73,108.05,25.9,81.7,48.09
2007-07-03,127.17,32.86,69.45,106.58,25.81,81.04,48.47
2007-07-02,121.26,30.7,69.61,105.01,25.73,81.07,48.33
2007-06-29,122.04,30.27,68.41,105.25,25.57,79.83,48.11
2007-06-28,120.56,31.0,68.89,105.95,25.63,80.37,48.21
2007-06-27,121.89,29.67,68.14,105.43,25.61,80.6,48.46
2007-06-26,119.65,28.26,67.48,105.33,25.59,80.76,47.97
2007-06-25,122.34,29.24,68.66,105.1,25.4,80.08,47.82
2007-06-22,123.0,29.34,68.86,104.44,25.38,79.51,47.83
2007-06-21,123.9,29.5,69.67,106.6,25.92,80.23,48.39
2007-06-20,121.55,29.71,69.1,106.0,25.71,80.34,48.59
2007-06-19,123.66,29.14,69.81,106.5,26.21,80.99,48.81
2007-06-18,125.09,27.29,71.83,105.33,26.26,81.0,49.11
2007-06-15,120.5,27.61,72.4,105.09,26.47,81.04,49.34
2007-06-14,118.75,28.8,71.94,103.85,26.39,81.23,49.28
2007-06-13,117.5,28.72,70.888,103.12,26.35,81.37,49.5
2007-06-12,120.38,29.19,70.07,102.34,26.11,80.93,48.91
2007-06-11,120.19,29.66,71.17,103.22,26.37,81.31,49.81
2007-06-08,124.49,30.89,73.24,103.07,26.52,81.56,50.08
2007-06-07,124.069,30.2,72.0399,101.8,26.29,81.03,49.76
2007-06-06,123.64,32.63,72.29,102.41,26.79,81.45,50.75
2007-06-05,122.67,33.53,73.65,105.84,27.28,81.44,50.52
2007-06-04,121.33,33.95,70.42,106.23,27.52,81.22,51.21
2007-06-01,118.4,35.25,68.58,106.54,27.68,81.78,49.47
2007-05-31,121.191,35.65,69.14,106.6,27.49,81.41,47.6
2007-05-30,118.77,35.66,69.86,106.93,27.41,84.4,47.12
2007-05-29,114.35,35.6,69.63,105.91,27.56,84.21,46.94
2007-05-25,113.62,34.25,68.55,105.18,27.53,83.98,46.91
2007-05-24,110.69,35.13,69.35,103.95,27.28,84.48,46.65
2007-05-23,112.89,34.95,69.0,105.58,27.34,84.47,46.33
2007-05-22,113.54,34.77,68.88,106.7,27.37,84.59,46.54
2007-05-21,111.98,33.01,68.3,107.04,27.42,84.43,46.62
2007-05-18,110.02,33.48,63.3,107.99,27.44,85.07,47.27
2007-05-17,109.44,33.27,62.17,105.31,27.36,85.0,47.11
2007-05-16,107.34,32.98,63.22,105.87,27.32,84.86,47.18
2007-05-15,107.52,32.45,60.58,104.83,27.1,83.55,47.62
2007-05-14,109.36,33.53,61.7,105.57,27.23,83.5,47.84
2007-05-11,108.74,33.36,61.56,105.98,27.04,83.5,47.78
2007-05-10,107.34,33.28,60.92,104.68,26.8,82.15,47.75
2007-05-09,106.88,34.34,62.85,104.38,27.16,82.15,47.93
2007-05-08,105.06,34.4,61.83,103.29,27.35,81.97,48.1
2007-05-07,103.92,35.11,60.82,102.76,27.38,82.06,48.61
2007-05-04,100.81,36.15,63.23,102.96,27.08,81.43,48.27
2007-05-03,100.4,35.55,62.19,102.8,26.87,81.21,48.36
2007-05-02,100.39,36.18,61.18,102.22,26.6,81.09,48.28
2007-05-01,99.47,37.06,61.185,103.17,26.59,79.72,48.33
2007-04-30,99.8,36.94,61.33,102.21,26.46,78.97,47.92
2007-04-27,99.92,37.18,62.601,101.17,26.61,79.19,48.34
2007-04-26,98.84,39.33,62.8,100.9,26.72,79.02,48.7
2007-04-25,95.348,42.65,56.81,101.46,26.32,78.84,48.81
2007-04-24,93.24,42.77,44.75,98.49,26.15,82.24,48.69
2007-04-23,93.51,43.21,44.77,95.21,26.35,82.96,48.93
2007-04-20,90.97,45.31,44.95,94.58,26.97,82.85,49.76
2007-04-19,90.27,45.42,44.64,94.29,27.07,83.05,48.34
2007-04-18,90.4,46.98,44.99,94.8,26.78,84.6,47.97
2007-04-17,90.35,45.95,45.07,97.12,26.9,84.06,48.17
2007-04-16,91.43,45.34,45.2,96.18,26.94,83.55,48.07
2007-04-13,90.24,45.23,42.41,94.93,26.67,82.24,47.41
2007-04-12,92.19,44.12,42.27,95.67,26.46,81.86,47.26
2007-04-11,92.59,45.01,41.68,95.16,26.04,80.95,47.27
2007-04-10,94.25,45.84,41.86,96.46,26.0,81.94,47.94
2007-04-09,93.65,47.81,41.66,96.62,26.0,82.25,48.47
2007-04-05,94.68,47.05,41.68,96.52,25.84,81.92,48.27
2007-04-04,94.27,46.49,41.53,96.21,25.81,82.56,48.05
2007-04-03,94.5,47.87,41.19,96.1,25.67,82.18,48.1
2007-04-02,93.65,45.05,40.42,95.21,25.34,81.03,47.4
2007-03-30,92.91,45.48,39.79,94.26,25.26,81.1,46.95
2007-03-29,93.75,45.53,39.81,94.57,25.41,80.41,46.72
2007-03-28,93.24,46.41,39.34,94.26,25.18,81.62,46.64
2007-03-27,95.46,46.71,39.37,94.73,25.49,81.44,47.49
2007-03-26,95.85,46.72,39.01,95.0,25.67,81.89,47.84
2007-03-23,93.52,47.58,38.98,95.03,25.66,81.67,47.91
2007-03-22,93.96,47.9,39.49,95.19,25.79,80.91,48.01
2007-03-21,93.87,49.41,39.8,95.36,25.85,79.85,47.77
2007-03-20,91.48,48.53,38.58,94.5,25.54,79.02,47.3
2007-03-19,91.13,47.86,38.45,93.99,25.36,78.99,46.59
2007-03-16,89.59,46.39,37.85,93.25,24.99,78.8,46.21
2007-03-15,89.57,46.54,37.78,93.45,24.99,78.31,46.0
2007-03-14,90.0,45.78,38.08,93.76,24.86,78.09,45.73
2007-03-13,88.4,47.44,37.82,92.71,24.94,77.9,46.18
2007-03-12,89.87,49.45,38.81,94.11,25.38,79.0,47.26
2007-03-09,87.97,48.93,38.84,93.28,25.41,78.32,47.42
2007-03-08,88.0,49.31,38.1,93.0,25.41,79.51,47.88
2007-03-07,87.72,49.35,38.36,93.94,25.27,79.76,47.93
2007-03-06,88.19,50.23,38.58,93.8,25.19,80.08,48.04
2007-03-05,86.3199,50.09,37.05,91.81,24.7,80.29,47.47
2007-03-02,85.41,50.65,37.69,90.9,24.79,80.06,47.81
2007-03-01,87.06,52.08,38.85,92.27,25.04,80.81,47.89
2007-02-28,84.61,52.29,39.14,92.94,24.96,79.39,48.31
2007-02-27,83.93,51.79,38.83,93.96,25.14,77.9,48.2
2007-02-26,88.65,53.34,40.8799,96.91,25.84,81.13,49.98
2007-02-23,89.07,54.25,40.78,97.73,25.62,81.5,49.57
2007-02-22,89.51,54.62,41.0,98.5,25.87,81.76,49.69
2007-02-21,89.2,55.73,41.26,99.09,26.07,81.69,49.97
2007-02-20,85.9,56.38,41.51,99.35,26.3,81.9,50.26
2007-02-16,84.83,56.7,40.33,98.99,26.3,82.25,48.48
2007-02-15,85.21,57.4,40.06,98.92,26.53,82.41,48.36
2007-02-14,85.3,57.79,40.14,99.2,26.58,80.98,47.87
2007-02-13,84.7,59.17,39.31,98.29,26.39,80.87,47.98
2007-02-12,84.88,58.88,38.85,98.58,26.22,80.69,47.74
2007-02-09,83.27,58.14,38.72,98.55,26.38,80.68,47.97
2007-02-08,86.18,59.31,39.1,99.62,26.44,81.5,48.31
2007-02-07,86.15,58.08,38.98,99.54,26.52,81.8,48.58
2007-02-06,84.15,58.31,38.27,99.55,26.83,80.15,48.58
2007-02-05,83.94,58.41,37.16,100.38,26.88,79.9,48.52
2007-02-02,84.75,57.98,37.39,99.17,26.8,78.71,48.08
2007-02-01,84.74,57.99,38.7,99.0,26.62,79.31,47.78
2007-01-31,85.73,55.98,37.67,99.15,26.24,78.38,47.69
2007-01-30,85.55,53.1,37.05,99.37,26.1,77.85,47.28
2007-01-29,85.94,54.43,37.43,98.54,26.06,76.45,47.63
2007-01-26,85.38,52.13,36.85,97.45,26.29,75.98,47.67
2007-01-25,86.25,53.86,37.08,97.51,26.36,76.0,48.15
2007-01-24,86.7,53.35,37.26,97.4,26.82,76.0,48.61
2007-01-23,85.7,53.27,36.43,97.08,26.37,77.03,47.81
2007-01-22,86.79,57.03,36.95,97.11,26.95,76.81,47.96
2007-01-19,88.5,58.29,37.02,96.17,27.22,77.32,48.31
2007-01-18,89.07,57.83,36.98,99.45,27.17,76.83,48.39
2007-01-17,94.95,58.65,37.88,100.02,26.89,78.78,48.2
2007-01-16,97.1,61.96,38.66,100.82,26.77,78.45,48.31
2007-01-12,94.62,60.81,38.2,99.34,26.64,77.8,47.98
2007-01-11,95.8,61.2,37.4,98.65,26.46,77.34,47.6
2007-01-10,97.0,58.93,37.15,98.89,26.2,76.31,47.28
2007-01-09,92.57,57.9,37.78,100.07,26.17,76.21,47.39
2007-01-08,85.47,57.93,37.5,98.9,26.16,78.96,47.0
2007-01-05,85.05,58.29,38.37,97.42,26.3,78.49,47.39
2007-01-04,85.66,58.84,38.9,98.31,26.38,77.87,47.78
2007-01-03,83.8,56.3,38.7,97.27,26.29,78.19,47.55
2006-12-29,84.84,53.85,39.46,97.15,25.9,78.69,46.18
2006-12-28,80.87,55.76,40.21,96.97,26.07,78.5,46.01
2006-12-27,81.52,57.04,40.29,97.2,26.15,78.0,46.16
2006-12-26,81.51,55.81,39.8,95.66,25.93,78.47,46.11
2006-12-22,82.2,55.34,40.24,95.25,25.97,78.22,45.54
2006-12-21,82.9,55.76,39.89,95.91,26.07,78.55,45.71
2006-12-20,84.76,55.8,40.01,96.0,26.21,78.23,45.87
2006-12-19,86.31,57.5,39.42,96.0,26.2,78.54,46.09
2006-12-18,85.47,55.8,39.26,95.44,25.83,77.33,46.37
2006-12-15,87.72,56.5,40.01,95.3,25.64,77.13,46.45
2006-12-14,88.55,57.08,39.02,95.36,25.56,77.11,46.52
2006-12-13,89.05,59.25,38.5,94.77,25.39,77.1,45.9
2006-12-12,86.14,59.46,38.46,94.12,25.17,76.83,45.65
2006-12-11,88.75,61.56,38.69,93.64,25.15,76.8,46.0
2006-12-08,88.26,59.25,38.46,93.86,25.17,76.46,46.35
2006-12-07,87.04,59.01,38.12,94.23,24.86,76.01,46.37
2006-12-06,89.83,60.31,38.9,94.12,24.8,75.97,46.54
2006-12-05,91.27,57.68,38.98,94.48,24.82,75.45,46.48
2006-12-04,91.12,58.17,39.1,93.51,24.9,75.55,46.29
2006-12-01,91.32,56.1,39.41,91.25,27.86,75.95,45.87
2006-11-30,91.66,56.76,40.34,91.92,27.49,75.67,46.1
2006-11-29,91.8,56.76,40.63,91.52,27.07,73.06,46.89
2006-11-28,91.81,58.18,40.92,91.35,27.05,73.66,46.71
2006-11-27,89.54,59.16,40.85,91.45,26.97,71.56,46.61
2006-11-24,91.63,62.95,42.41,93.35,26.89,72.4,47.9
2006-11-22,90.31,62.95,42.96,93.52,27.1,71.7,48.03
2006-11-21,88.6,60.89,42.54,93.08,26.9545,71.31,47.81
2006-11-20,86.47,59.85,42.44,93.25,27.05,72.04,47.72
2006-11-17,85.85,59.45,42.55,93.81,27.21,72.92,47.5
2006-11-16,85.61,60.61,42.84,93.47,26.76,73.31,47.91
2006-11-15,84.05,59.5,42.6,93.11,26.53,73.33,47.68
2006-11-14,85.0,50.93,41.51,93.29,26.25,73.45,47.66
2006-11-13,84.35,51.53,39.99,92.07,25.89,73.22,46.32
2006-11-10,83.12,49.3,39.26,91.76,25.71,72.89,46.47
2006-11-09,83.34,48.91,38.84,92.42,25.84,71.7,46.39
2006-11-08,82.45,49.53,39.47,92.59,26.62,73.32,47.03
2006-11-07,80.51,50.61,38.77,92.45,27.05,74.64,47.65
2006-11-06,79.71,50.07,38.21,92.6,26.99,74.13,47.49
2006-11-03,78.29,47.42,37.46,91.41,26.55,73.8,47.53
2006-11-02,78.98,47.5,37.45,91.68,26.69,75.26,48.29
2006-11-01,79.16,48.51,37.56,91.8,26.54,75.13,48.85
2006-10-31,81.08,49.86,38.09,92.33,26.65,76.32,49.28
2006-10-30,80.42,51.28,38.15,91.5,27.2,76.66,49.53
2006-10-27,80.41,49.36,38.24,90.76,27.22,76.65,50.73
2006-10-26,82.19,49.43,38.3,91.54,27.28,76.71,51.75
2006-10-25,81.68,48.51,37.68,91.83,27.43,76.53,50.85
2006-10-24,81.05,50.59,33.63,91.49,27.26,78.62,51.3
2006-10-23,81.46,50.25,32.88,91.56,27.73,78.48,51.28
2006-10-20,79.95,49.74,32.57,90.48,27.68,78.06,49.37
2006-10-19,78.99,47.7,32.54,89.86,27.68,76.67,48.49
2006-10-18,74.53,46.39,32.31,89.82,28.1,76.71,48.35
2006-10-17,74.29,44.81,32.47,86.95,27.72,76.29,48.28
2006-10-16,75.4,45.07,32.6,86.71,27.66,76.01,48.32
2006-10-13,75.02,45.92,33.32,86.08,27.59,76.44,48.46
2006-10-12,75.26,47.56,33.55,84.7,27.65,77.3,48.32
2006-10-11,73.23,47.51,32.91,84.19,27.29,76.2,48.31
2006-10-10,73.81,48.28,32.62,84.19,27.56,76.55,48.12
2006-10-09,74.63,47.03,33.38,84.0,27.65,78.0,48.22
2006-10-06,74.22,47.75,32.59,83.14,27.9,78.41,48.32
2006-10-05,74.83,48.11,33.32,82.92,27.99,79.03,48.41
2006-10-04,75.38,47.46,32.76,83.1,28.33,77.76,49.55
2006-10-03,74.07,47.66,31.86,81.65,28.41,77.34,49.46
2006-10-02,74.86,46.11,30.87,81.87,28.31,77.04,48.44
2006-09-29,76.98,44.33,32.12,81.94,28.36,77.05,49.32
2006-09-28,77.01,44.19,31.84,81.99,28.3,76.62,49.81
2006-09-27,76.41,45.03,32.33,82.09,28.41,77.14,49.5
2006-09-26,77.61,48.0,32.5,82.5,28.4,77.86,49.25
2006-09-25,75.75,47.67,31.79,82.0,28.35,77.58,48.82
2006-09-22,73.0,46.04,30.84,81.21,28.16,76.73,48.29
2006-09-21,74.65,45.98,30.22,81.61,28.21,76.97,48.46
2006-09-20,75.26,47.32,32.12,83.42,28.47,77.74,48.87
2006-09-19,73.77,46.55,31.58,81.87,28.2,77.59,48.5
2006-09-18,73.89,44.94,32.08,82.24,28.16,77.52,48.1
2006-09-15,74.1,46.23,32.52,82.94,28.04,78.63,48.22
2006-09-14,74.17,46.53,31.65,82.47,28.2,78.57,48.37
2006-09-13,74.2,44.9,31.67,82.21,28.19,79.53,48.08
2006-09-12,72.63,44.6,31.72,82.28,28.25,79.08,48.07
2006-09-11,72.5,40.47,30.79,80.93,27.88,77.54,47.49
2006-09-08,72.52,41.16,30.51,80.66,27.59,75.85,46.72
2006-09-07,72.8,40.94,29.73,79.4,27.45,75.89,45.54
2006-09-06,70.03,40.56,30.8,80.28,27.72,75.9,45.4
2006-09-05,71.48,42.8,32.23,80.85,27.84,76.7,45.57
2006-09-01,68.38,41.75,31.76,81.41,27.96,77.13,45.45
2006-08-31,67.85,42.25,30.83,80.97,27.56,77.41,44.72
2006-08-30,66.96,43.45,30.67,81.22,27.73,78.18,44.62
2006-08-29,66.48,42.3,29.52,81.4,27.6,77.89,44.49
2006-08-28,66.98,41.81,28.91,80.32,27.54,77.39,44.43
2006-08-25,68.75,39.48,28.03,79.88,27.23,77.29,43.88
2006-08-24,67.81,40.22,27.97,79.38,27.24,77.8,43.7
2006-08-23,67.31,40.89,28.14,78.67,27.14,77.14,43.76
2006-08-22,67.62,41.5,28.37,78.95,26.98,76.64,44.07
2006-08-21,66.56,40.23,28.13,79.28,26.64,76.46,44.09
2006-08-18,67.91,42.1,29.12,79.9,27.05,76.0,44.49
2006-08-17,67.59,42.79,29.09,79.37,27.0,76.38,44.63
2006-08-16,67.98,43.0,27.95,79.09,26.75,75.75,44.43
2006-08-15,66.45,40.6,27.77,77.08,26.4,75.27,44.38
2006-08-14,63.94,38.14,26.53,76.68,26.08,74.66,45.1
2006-08-11,63.65,37.19,26.07,75.48,25.82,74.83,44.69
2006-08-10,64.07,40.52,26.49,75.74,25.97,75.08,44.89
2006-08-09,63.59,40.78,26.21,75.39,26.15,74.86,43.9
2006-08-08,64.78,41.95,26.36,75.33,26.16,74.84,44.46
2006-08-07,67.21,43.07,26.78,75.52,26.05,74.52,44.82
2006-08-04,68.3,44.95,27.29,75.91,25.98,74.68,44.87
2006-08-03,69.59,46.56,26.69,76.33,25.51,74.5,44.73
2006-08-02,68.16,43.88,26.09,76.32,25.61,76.13,44.37
2006-08-01,67.18,43.54,26.32,76.14,25.99,75.05,44.09
2006-07-31,67.96,45.69,26.89,77.41,25.99,74.5,44.5
2006-07-28,65.59,48.21,27.17,76.96,26.11,75.07,44.46
2006-07-27,63.4,47.99,26.56,76.15,25.65,76.93,43.53
2006-07-26,63.87,51.13,26.26,75.83,25.11,77.62,43.67
2006-07-25,61.928,50.94,33.59,75.89,24.96,77.98,44.67
2006-07-24,61.42,50.05,34.31,75.99,24.79,77.2,44.43
2006-07-21,60.72,48.77,33.19,74.86,23.83,77.18,43.72
2006-07-20,60.5,50.2,34.18,75.48,23.71,77.3,44.29
2006-07-19,54.1,51.25,34.48,76.07,23.3,77.15,44.2
2006-07-18,52.9,48.8,33.49,74.26,22.58,75.45,43.17
2006-07-17,52.37,47.57,33.67,73.7,22.41,74.91,43.02
2006-07-14,50.67,47.2,32.92,73.57,22.42,74.56,43.05
2006-07-13,52.25,48.52,33.73,74.24,22.87,74.95,44.16
2006-07-12,52.96,52.55,34.63,75.48,23.18,75.0,45.15
2006-07-11,55.65,53.45,35.66,76.47,23.49,75.57,46.13
2006-07-10,55.0,55.85,35.79,76.67,23.87,73.51,46.18
2006-07-07,55.4,54.81,36.11,76.42,23.68,72.14,46.0
2006-07-06,55.77,55.64,36.8,78.09,23.68,72.59,46.72
2006-07-05,57.0015,53.5,37.11,77.77,23.68,72.56,47.02
2006-07-03,57.95,52.1,38.61,78.02,23.58,73.58,47.57
2006-06-30,57.27,50.54,38.68,76.82,23.47,72.77,48.17
2006-06-29,58.97,48.11,38.52,77.59,23.24,72.85,48.71
2006-06-28,56.02,47.3,36.7,76.56,22.9,71.74,47.92
2006-06-27,57.43,48.04,36.48,76.63,22.8,72.26,47.63
2006-06-26,58.99,49.64,36.77,77.15,23.01,72.27,48.07
2006-06-23,58.83,50.67,36.55,77.1,22.64,72.21,47.94
2006-06-22,59.58,49.53,36.37,77.19,22.65,71.45,48.48
2006-06-21,57.86,48.94,36.65,78.3,22.69,71.32,48.9
2006-06-20,57.47,47.47,35.48,77.99,22.95,69.69,48.43
2006-06-19,57.2,46.47,35.07,77.67,23.06,70.76,48.27
2006-06-16,57.56,45.2,35.09,77.95,23.43,71.05,48.31
2006-06-15,59.38,45.48,34.96,78.56,23.53,71.67,48.66
2006-06-14,57.61,42.49,33.68,77.71,23.11,69.82,47.71
2006-06-13,58.33,41.55,33.47,76.93,23.04,71.06,47.53
2006-06-12,57.0,44.25,33.6,77.02,23.29,71.06,46.99
2006-06-09,59.52,47.82,33.88,78.01,23.6,72.17,47.3
2006-06-08,60.76,47.18,33.55,77.03,23.86,72.36,47.3
